x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.5884,0.2008,0.4793,0.0,0.0,[],0.0,0.0,0.0
0.0432,0.1624,0.5507,0.0,0.0,[],0.0,0.0,0.0
-0.1056,-0.0605,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.2403,0.2008,-0.1913,0.0,0.0,[],0.0,0.0,0.0
0.663,-0.1643,0.4838,0.0,0.0,[],0.0,0.0,0.0
0.0475,0.2279,0.4722,0.0,0.0,[],0.0,0.0,0.0
-0.5471,-0.0279,0.2848,0.0,0.0,[],0.0,0.0,0.0
-0.0034,0.2008,-0.0606,0.0,0.0,[],0.0,0.0,0.0
-0.74,0.2279,-0.5889,0.0,0.0,[],0.0,0.0,0.0
-0.482,0.2279,-0.0441,0.0,0.0,[],0.0,0.0,0.0
-0.1797,-0.2279,-0.4146,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.2194,0.6831,0.0,0.0,[],0.0,0.0,0.0
0.1276,-0.0279,0.2237,0.0,0.0,[],0.0,0.0,0.0
-0.1035,0.2008,-0.5546,0.0,0.0,[],0.0,0.0,0.0
-0.1932,-0.0379,0.3236,0.0,0.0,[],0.0,0.0,0.0
-0.6308,0.2279,-0.0534,0.0,0.0,[],0.0,0.0,0.0
0.0862,0.185,0.1686,0.0,0.0,[],0.0,0.0,0.0
-0.5208,0.2008,0.0212,0.0,0.0,[],0.0,0.0,0.0
0.4344,0.1508,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.2803,-0.0279,-0.5662,0.0,0.0,[],0.0,0.0,0.0
-0.0896,-0.0836,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.2737,-0.2279,0.3722,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.222,0.4252,0.0,0.0,[],0.0,0.0,0.0
0.7286,0.2279,0.418,0.0,0.0,[],0.0,0.0,0.0
-0.312,-0.0714,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.1158,0.2279,-0.3728,0.0,0.0,[],0.0,0.0,0.0
0.2277,0.0007,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.3407,0.2268,-0.3033,0.0,0.0,[],0.0,0.0,0.0
-0.3905,-0.0279,-0.1447,0.0,0.0,[],0.0,0.0,0.0
-0.1602,-0.1643,0.5541,0.0,0.0,[],0.0,0.0,0.0
-0.1775,0.1872,0.5507,0.0,0.0,[],0.0,0.0,0.0
0.1755,-0.2279,0.4577,0.0,0.0,[],0.0,0.0,0.0
-0.3443,0.2008,0.5048,0.0,0.0,[],0.0,0.0,0.0
0.337,0.0052,0.5507,0.0,0.0,[],0.0,0.0,0.0
0.3018,0.2279,-0.3135,0.0,0.0,[],0.0,0.0,0.0
0.1935,0.2279,-0.3525,0.0,0.0,[],0.0,0.0,0.0
-0.483,0.083,0.1685,0.0,0.0,[],0.0,0.0,0.0
-0.2201,0.2008,-0.1108,0.0,0.0,[],0.0,0.0,0.0
-0.5448,-0.1643,0.2107,0.0,0.0,[],0.0,0.0,0.0
