x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.4749,-0.1778,0.048,0.0,0.0,[],0.0,0.0,0.0
0.1801,0.0222,-0.2989,0.0,0.0,[],0.0,0.0,0.0
-0.5626,-0.1778,0.0354,0.0,0.0,[],0.0,0.0,0.0
0.2767,-0.1778,-0.0913,0.0,0.0,[],0.0,0.0,0.0
0.273,0.2222,-0.345,0.0,0.0,[],0.0,0.0,0.0
-0.3706,0.1252,-0.5476,0.0,0.0,[],0.0,0.0,0.0
-0.6295,0.0222,0.3949,0.0,0.0,[],0.0,0.0,0.0
0.4189,-0.1778,-0.223,0.0,0.0,[],0.0,0.0,0.0
-0.4884,-0.1778,-0.1628,0.0,0.0,[],0.0,0.0,0.0
-0.5313,-0.1707,-0.0984,0.0,0.0,[],0.0,0.0,0.0
0.0255,-0.1778,-0.3616,0.0,0.0,[],0.0,0.0,0.0
0.4152,-0.1545,0.217,0.0,0.0,[],0.0,0.0,0.0
-0.6926,-0.0202,0.1051,0.0,0.0,[],0.0,0.0,0.0
-0.2172,0.0738,-0.0069,0.0,0.0,[],0.0,0.0,0.0
-0.5287,-0.0182,-0.3529,0.0,0.0,[],0.0,0.0,0.0
0.4592,0.0222,-0.044,0.0,0.0,[],0.0,0.0,0.0
0.64,0.0222,-0.1095,0.0,0.0,[],0.0,0.0,0.0
-0.6714,-0.0887,0.2662,0.0,0.0,[],0.0,0.0,0.0
-0.3173,-0.1778,-0.0189,0.0,0.0,[],0.0,0.0,0.0
-0.3562,-0.1778,-0.0503,0.0,0.0,[],0.0,0.0,0.0
0.1906,0.1922,-0.5719,0.0,0.0,[],0.0,0.0,0.0
-0.2259,0.1252,-0.0134,0.0,0.0,[],0.0,0.0,0.0
0.0995,0.1651,-0.1802,0.0,0.0,[],0.0,0.0,0.0
-0.2087,-0.0632,-0.0209,6.634482758620691,0.31385441632263816,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-26.0,-0.3466666666666667,-0.10880286432518123
0.3307,0.0144,0.1922,0.0,0.0,[],0.0,0.0,0.0
-0.119,0.0485,-0.1278,0.7770557029177718,0.036759815793106033,"['Rejection', 'Rejection', 'Rejection']",-3.0,-0.04,-0.0014703926317242415
-0.5124,0.0222,-0.0833,0.0,0.0,[],0.0,0.0,0.0
-0.3716,0.0126,-0.0277,0.0,0.0,[],0.0,0.0,0.0
