x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.1203,0.005,0.1443,3.6685428392745463,0.12988364497879926,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-13.0,-0.125,-0.016235455622349907
-0.3259,0.005,0.3882,0.0,0.0,[],0.0,0.0,0.0
-0.4614,0.005,0.1916,0.0,0.0,[],0.0,0.0,0.0
-0.0452,0.195,0.6172,0.0,0.0,[],0.0,0.0,0.0
-0.1684,-0.005,-0.0935,0.0,0.0,[],0.0,0.0,0.0
0.0202,-0.1551,0.4271,0.0,0.0,[],0.0,0.0,0.0
-0.347,-0.0676,0.6831,0.0,0.0,[],0.0,0.0,0.0
-0.1203,-0.205,0.4007,0.0,0.0,[],0.0,0.0,0.0
0.4604,-0.005,0.2794,0.0,0.0,[],0.0,0.0,0.0
-0.0977,0.195,0.1565,0.29362101313320826,0.010395562788534991,['Rejection'],-1.0,-0.009615384615384616,-9.995733450514414e-05
0.5472,-0.0982,0.5586,0.0,0.0,[],0.0,0.0,0.0
-0.2565,-0.005,0.4967,0.0,0.0,[],0.0,0.0,0.0
0.3153,-0.005,0.5641,0.5450281425891181,0.01929655584708891,"['Attention', 'Attention']",2.0,0.2857142857142857,0.048955173576002695
0.0269,0.205,0.4958,0.0,0.0,[],0.0,0.0,0.0
0.0257,0.005,0.3427,0.0,0.0,[],0.0,0.0,0.0
-0.3638,-0.005,0.3902,0.0,0.0,[],0.0,0.0,0.0
-0.306,-0.005,0.6787,0.0,0.0,[],0.0,0.0,0.0
-0.2963,-0.005,0.5593,0.0,0.0,[],0.0,0.0,0.0
-0.3065,-0.005,0.5366,0.0,0.0,[],0.0,0.0,0.0
-0.516,0.1946,0.2412,0.0,0.0,[],0.0,0.0,0.0
0.3727,-0.1081,0.0691,0.0,0.0,[],0.0,0.0,0.0
0.5411,-0.0807,0.1853,0.0,0.0,[],0.0,0.0,0.0
0.3408,-0.005,0.547,0.0,0.0,[],0.0,0.0,0.0
-0.2563,0.005,0.5996,0.0,0.0,[],0.0,0.0,0.0
-0.2677,0.069,-0.1032,0.0,0.0,[],0.0,0.0,0.0
0.3259,-0.005,0.0743,0.0,0.0,[],0.0,0.0,0.0
0.2587,0.205,0.2025,0.0,0.0,[],0.0,0.0,0.0
-0.105,0.005,0.6124,0.0,0.0,[],0.0,0.0,0.0
0.2208,-0.005,0.374,0.0,0.0,[],0.0,0.0,0.0
0.0876,-0.0355,0.6832,0.0,0.0,[],0.0,0.0,0.0
0.1908,-0.1567,0.2249,0.0,0.0,[],0.0,0.0,0.0
-0.321,-0.064,-0.1109,0.0,0.0,[],0.0,0.0,0.0
0.0236,-0.005,0.5353,0.0,0.0,[],0.0,0.0,0.0
-0.226,-0.205,0.2077,0.0,0.0,[],0.0,0.0,0.0
-0.3614,-0.005,0.1339,0.0,0.0,[],0.0,0.0,0.0
-0.1134,0.195,0.4994,0.0,0.0,[],0.0,0.0,0.0
0.3271,-0.1026,0.6832,0.0,0.0,[],0.0,0.0,0.0
0.3742,-0.005,0.1076,0.0,0.0,[],0.0,0.0,0.0
0.406,0.1691,0.0921,0.0,0.0,[],0.0,0.0,0.0
0.0513,0.005,-0.5063,0.0,0.0,[],0.0,0.0,0.0
0.4235,-0.1085,0.4654,0.0,0.0,[],0.0,0.0,0.0
0.1675,0.205,0.21,0.0,0.0,[],0.0,0.0,0.0
-0.3121,0.005,0.3719,0.0,0.0,[],0.0,0.0,0.0
-0.4048,-0.205,0.4495,0.0,0.0,[],0.0,0.0,0.0
-0.3426,0.005,0.6235,0.0,0.0,[],0.0,0.0,0.0
0.4815,-0.0358,0.1442,0.0,0.0,[],0.0,0.0,0.0
0.3913,0.1119,0.0819,0.0,0.0,[],0.0,0.0,0.0
0.5648,-0.005,0.4172,0.0,0.0,[],0.0,0.0,0.0
-0.2455,0.005,0.3188,0.0,0.0,[],0.0,0.0,0.0
0.4417,0.015,0.346,0.0,0.0,[],0.0,0.0,0.0
0.0927,-0.005,0.4152,0.0,0.0,[],0.0,0.0,0.0
0.0834,0.1354,0.1391,1.3273921200750467,0.046995914842738046,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-5.0,-0.04807692307692308,-0.0022594189828239446
0.0978,-0.005,0.4011,0.0,0.0,[],0.0,0.0,0.0
0.3162,-0.205,0.488,0.0,0.0,[],0.0,0.0,0.0
0.0485,0.005,0.6819,0.0,0.0,[],0.0,0.0,0.0
-0.1761,-0.005,0.2808,0.0,0.0,[],0.0,0.0,0.0
-0.3139,-0.005,-0.1083,0.0,0.0,[],0.0,0.0,0.0
0.0487,-0.205,-0.1829,0.0,0.0,[],0.0,0.0,0.0
-0.3038,0.005,0.5627,0.0,0.0,[],0.0,0.0,0.0
-0.1939,0.015,0.2669,0.0,0.0,[],0.0,0.0,0.0
-0.0877,0.205,0.1803,0.0,0.0,[],0.0,0.0,0.0
0.2071,-0.1387,0.2011,0.0,0.0,[],0.0,0.0,0.0
-0.2047,0.205,0.2458,0.0,0.0,[],0.0,0.0,0.0
-0.1044,0.195,0.6134,0.0,0.0,[],0.0,0.0,0.0
-0.2353,-0.205,0.4979,0.0,0.0,[],0.0,0.0,0.0
-0.5825,0.005,0.4921,0.0,0.0,[],0.0,0.0,0.0
0.2218,0.205,0.2386,0.0,0.0,[],0.0,0.0,0.0
-0.1148,0.195,0.3515,0.0,0.0,[],0.0,0.0,0.0
