x,y,z,SaliencyScore,Labels,EEGScore,NormalizedCombinedScore
-0.444,-0.1852,0.7446,0.0,[],0.0,0.0
-0.3399,-0.3081,0.194,0.0,[],0.0,0.0
-0.6714,-0.1276,-0.0424,0.0,[],0.0,0.0
-0.0993,-0.0045,0.0352,0.6839449541284404,"['Attention', 'Attention']",2.0,0.0026389707483101565
-0.138,-0.0621,0.5111,0.0,[],0.0,0.0
0.0664,-0.0031,0.413,0.0,[],0.0,0.0
0.4692,0.0263,0.2028,0.0,[],0.0,0.0
-0.1719,-0.0399,0.3368,0.0,[],0.0,0.0
-0.0754,-0.3081,-0.2159,0.0,[],0.0,0.0
-0.7476,-0.0399,-0.0048,2.5311926605504587,"['Rejection', 'Neutral', 'Attention', 'Neutral', 'Neutral', 'Attention', 'Attention', 'Neutral', 'Attention', 'Neutral']",3.0,0.014649739023315334
0.6714,-0.2471,-0.2813,0.0,[],0.0,0.0
0.6285,-0.2179,-0.4204,0.0,[],0.0,0.0
-0.4532,-0.3081,-0.5851,0.0,[],0.0,0.0
0.4642,-0.1837,-0.6034,0.0,[],0.0,0.0
-0.0146,-0.3081,-0.6537,0.0,[],0.0,0.0
0.2559,-0.2426,-0.7129,0.0,[],0.0,0.0
0.6713,-0.0403,0.1876,0.0,[],0.0,0.0
0.0997,-0.3081,0.2251,0.0,[],0.0,0.0
-0.6704,-0.1311,0.1323,0.0,[],0.0,0.0
0.416,0.1842,0.6587,0.0,[],0.0,0.0
-0.0073,-0.0295,-0.0042,0.0,[],0.0,0.0
-0.215,-0.3081,0.1602,0.0,[],0.0,0.0
-0.3935,-0.3081,0.1645,0.0,[],0.0,0.0
-0.5211,-0.2125,0.6967,0.0,[],0.0,0.0
0.2842,-0.1148,-0.5607,0.0,[],0.0,0.0
0.5463,-0.1627,-0.4392,0.0,[],0.0,0.0
0.6701,-0.3081,-0.1092,0.0,[],0.0,0.0
-0.4551,-0.1874,0.7102,0.8922018348623852,"['Attention', 'Attention', 'Attention']",3.0,0.005163780790204481
0.0711,-0.0438,-0.387,0.0,[],0.0,0.0
-0.6713,-0.0765,-0.4582,0.0,[],0.0,0.0
-0.582,-0.0271,-0.7128,0.0,[],0.0,0.0
0.2697,0.0562,0.2854,0.0,[],0.0,0.0
-0.4122,-0.3081,0.7091,0.0,[],0.0,0.0
-0.4963,-0.1867,0.5046,0.0,[],0.0,0.0
-0.3285,0.1032,-0.5468,0.0,[],0.0,0.0
