x,y,z,SaliencyScore,Labels,EEGScore,NormalizedCombinedScore
0.038,-0.0408,0.3753,0.250549853372434,['Attention'],1.0,0.010504111110954058
-0.4718,-0.1545,0.8886,0.0,[],0.0,0.0
0.0001,0.1592,0.0318,0.4881476050830889,['Attention'],1.0,0.019436784159960876
0.1625,0.1635,-0.1983,0.0,[],0.0,0.0
-0.1057,-0.2454,0.4173,0.0,[],0.0,0.0
-0.0841,-0.2454,0.8776,0.0,[],0.0,0.0
0.1898,-0.0408,0.2288,0.0,[],0.0,0.0
0.049,0.0646,0.5003,0.42711388074291295,['Attention'],1.0,0.01714217362358705
0.1331,-0.2454,0.0038,6.42925219941349,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention']",17.0,0.2601491505682903
-0.4321,0.1592,0.0413,0.0,[],0.0,0.0
0.1323,0.1592,-0.7364,0.0,[],0.0,0.0
-0.4699,-0.0408,0.6158,0.0,[],0.0,0.0
0.6179,-0.1654,0.5718,0.0,[],0.0,0.0
-0.6464,-0.0393,-0.9386,0.0,[],0.0,0.0
-0.9232,0.0392,0.8133,1.2840909090909092,"['Attention', 'Attention', 'Attention']",3.0,0.051529881705732944
0.9682,-0.2408,0.5075,0.0,[],0.0,0.0
0.1519,-0.0139,0.7432,0.0,[],0.0,0.0
-0.5396,-0.2454,0.4375,0.0,[],0.0,0.0
-0.5319,0.1592,-0.8764,0.0,[],0.0,0.0
0.6026,-0.1178,0.9534,1.805535190615836,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention']",5.0,0.07330297410643234
-0.3574,-0.0786,0.8886,1.6476661779081134,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention']",5.0,0.06736776527160755
0.1868,-0.0112,0.8886,2.494195992179863,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention']",9.0,0.10353168954857642
0.1219,0.1296,-0.0696,0.6837121212121211,"['Attention', 'Attention']",2.0,0.027873678571479054
0.1219,0.1645,-0.3938,0.0,[],0.0,0.0
0.0575,-0.0056,0.6351,0.25109970674486803,['Attention'],1.0,0.010524783277948417
-0.0107,-0.2454,0.1773,0.0,[],0.0,0.0
-0.7836,-0.0408,0.394,0.0,[],0.0,0.0
-0.5307,0.1592,-0.2182,0.6853616813294232,"['Attention', 'Attention']",2.0,0.027935695072462127
-0.0174,-0.2454,-0.0848,0.0,[],0.0,0.0
-0.7234,-0.2454,0.7178,0.0,[],0.0,0.0
-0.0293,-0.0408,0.5522,0.0,[],0.0,0.0
-0.6113,0.1592,-0.0777,0.0,[],0.0,0.0
0.6374,-0.1752,0.3721,0.0,[],0.0,0.0
-0.3314,-0.0178,-0.9386,1.0335410557184752,"['Attention', 'Attention']",2.0,0.04102577059477889
0.4344,-0.2454,0.0545,0.4348118279569893,['Attention'],1.0,0.017431583961508075
-0.1348,0.1592,-0.1567,0.0,[],0.0,0.0
-0.8886,-0.1778,0.5992,0.0,[],0.0,0.0
0.9686,-0.2151,0.1467,0.0,[],0.0,0.0
-0.8445,-0.2454,0.2995,0.0,[],0.0,0.0
-0.8886,0.0082,0.2553,0.0,[],0.0,0.0
0.2726,-0.0408,0.4347,0.0,[],0.0,0.0
