x,y,z,SaliencyScore,Labels,EEGScore,NormalizedCombinedScore
-0.047,-0.0303,-0.8398,0.6797630183972561,"['Attention', 'Attention']",2.0,0.00120299335649678
-0.1559,-0.212,-0.5888,0.0,[],0.0,0.0
0.0267,-0.215,-0.1451,0.0,[],0.0,0.0
0.0821,-0.0213,0.5237,1.7589647645774869,"['Attention', 'Attention', 'Attention', 'Attention']",4.0,0.00622576653577829
0.2503,0.0311,-0.1972,1.041783598378547,"['Attention', 'Attention', 'Attention']",3.0,0.0027655051404053277
0.4618,-0.1251,0.0956,2.7782974742750235,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention']",8.0,0.019667285883277635
-0.1035,0.041,-0.3565,0.0,[],0.0,0.0
-0.5303,-0.0086,-0.1118,0.0,[],0.0,0.0
0.0588,-0.2031,-0.201,0.0,[],0.0,0.0
-0.1727,-0.111,0.1346,0.0,[],0.0,0.0
-0.3955,-0.212,-0.538,0.0,[],0.0,0.0
0.3441,-0.0603,0.5753,1.2777258081280531,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention']",5.0,0.005653057083874203
0.1196,-0.2177,0.45,0.0,[],0.0,0.0
-0.1439,-0.212,-0.7623,0.0,[],0.0,0.0
-0.4985,-0.0267,0.4315,0.0,[],0.0,0.0
-0.1714,-0.0205,0.4638,0.2234694938156117,['Attention'],1.0,0.00019773973367492946
-0.2438,-0.057,-0.7919,0.0,[],0.0,0.0
0.1924,0.0006,-0.1219,2.5442261719156014,"['Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention', 'Attention']",9.0,0.020261608747932237
-0.1259,-0.2152,-0.0932,0.0,[],0.0,0.0
-0.1411,-0.2147,-0.2076,0.0,[],0.0,0.0
0.1683,-0.0683,-0.4349,0.2403076603263694,['Attention'],1.0,0.0002126391926774125
-0.5597,-0.1953,-0.8543,0.0,[],0.0,0.0
-0.2491,-0.0247,-0.8398,0.0,[],0.0,0.0
-0.4073,-0.0977,0.172,0.0,[],0.0,0.0
-0.6682,0.0502,-0.14,0.0,[],0.0,0.0
